FeatureID,SampleID,MouseID,Treatment,Time_days,Reads,RelAbund
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H12.Day1,H12,After_Diet,1,131,0.010414182367437793
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H12.Day3,H12,After_Diet,3,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H12.Day7,H12,After_Diet,7,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H13.Day1,H13,After_Diet,1,60,0.004344992396263307
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H13.Day3,H13,After_Diet,3,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H13.Day7,H13,After_Diet,7,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G11.Day7,G11,Before_Diet,7,180,0.013976240391334731
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G12.Day7,G12,Before_Diet,7,51,0.004897253696946418
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H11.Day1,H11,After_Diet,1,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H11.Day3,H11,After_Diet,3,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H11.Day7,H11,After_Diet,7,96,0.007759456838021339
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H12.Day1,H12,After_Diet,1,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H12.Day3,H12,After_Diet,3,35,0.002595091569659672
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H12.Day7,H12,After_Diet,7,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H13.Day1,H13,After_Diet,1,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H13.Day3,H13,After_Diet,3,0,0
0cc2f79a3e3d31e1d291a8e083e611ab,MOUSE.H13.Day7,H13,After_Diet,7,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G11.Day1,G11,Before_Diet,1,154,0.01114811061242218
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G12.Day1,G12,Before_Diet,1,78,0.006922257720979766
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G21.Day1,G21,Before_Diet,1,99,0.00829215177150515
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H11.Day1,H11,After_Diet,1,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H11.Day3,H11,After_Diet,3,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H11.Day7,H11,After_Diet,7,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H12.Day1,H12,After_Diet,1,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H12.Day3,H12,After_Diet,3,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H12.Day7,H12,After_Diet,7,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H13.Day1,H13,After_Diet,1,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H13.Day3,H13,After_Diet,3,0,0
1645cd2f53a22b3d5a92f385aa92ec75,MOUSE.H13.Day7,H13,After_Diet,7,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H11.Day1,H11,After_Diet,1,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H11.Day3,H11,After_Diet,3,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H11.Day7,H11,After_Diet,7,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H12.Day1,H12,After_Diet,1,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H12.Day3,H12,After_Diet,3,81,0.00600578334692667
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H12.Day7,H12,After_Diet,7,237,0.017900302114803625
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H13.Day1,H13,After_Diet,1,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H13.Day3,H13,After_Diet,3,0,0
1b4ee31d7fe2aab11c55dca8ce504b0a,MOUSE.H13.Day7,H13,After_Diet,7,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H11.Day1,H11,After_Diet,1,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H11.Day3,H11,After_Diet,3,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H11.Day7,H11,After_Diet,7,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H12.Day1,H12,After_Diet,1,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H12.Day3,H12,After_Diet,3,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H12.Day7,H12,After_Diet,7,3,2.2658610271903323e-4
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H13.Day1,H13,After_Diet,1,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H13.Day3,H13,After_Diet,3,0,0
ec3d56c151ad69ab0f9552bdd091b109,MOUSE.H13.Day7,H13,After_Diet,7,288,0.024369605686241327
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H11.Day1,H11,After_Diet,1,35,0.002705209460503942
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H11.Day3,H11,After_Diet,3,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H11.Day7,H11,After_Diet,7,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H12.Day1,H12,After_Diet,1,210,0.01669449081803005
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H12.Day3,H12,After_Diet,3,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H12.Day7,H12,After_Diet,7,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H13.Day1,H13,After_Diet,1,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H13.Day3,H13,After_Diet,3,0,0
410c5ad537d4ad4cb3a7cece3f38280a,MOUSE.H13.Day7,H13,After_Diet,7,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G11.Day7,G11,Before_Diet,7,132,0.010249242953645469
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G12.Day7,G12,Before_Diet,7,56,0.005377376608411754
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H11.Day1,H11,After_Diet,1,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H11.Day3,H11,After_Diet,3,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H11.Day7,H11,After_Diet,7,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H12.Day1,H12,After_Diet,1,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H12.Day3,H12,After_Diet,3,15,0.0011121821012827168
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H12.Day7,H12,After_Diet,7,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H13.Day1,H13,After_Diet,1,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H13.Day3,H13,After_Diet,3,0,0
56fe551afbafaa0466bb7b31fec916d2,MOUSE.H13.Day7,H13,After_Diet,7,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H11.Day1,H11,After_Diet,1,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H11.Day3,H11,After_Diet,3,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H11.Day7,H11,After_Diet,7,21,0.0016973811833171678
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H12.Day1,H12,After_Diet,1,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H12.Day3,H12,After_Diet,3,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H12.Day7,H12,After_Diet,7,142,0.010725075528700907
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H13.Day1,H13,After_Diet,1,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H13.Day3,H13,After_Diet,3,0,0
4d477d6dd539923bbc13eca3f88adae5,MOUSE.H13.Day7,H13,After_Diet,7,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H11.Day1,H11,After_Diet,1,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H11.Day3,H11,After_Diet,3,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H11.Day7,H11,After_Diet,7,153,0.012366634335596509
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H12.Day1,H12,After_Diet,1,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H12.Day3,H12,After_Diet,3,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H12.Day7,H12,After_Diet,7,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H13.Day1,H13,After_Diet,1,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H13.Day3,H13,After_Diet,3,0,0
c7edbbc9459a4ab828f6e98bea6910dd,MOUSE.H13.Day7,H13,After_Diet,7,0,0
